time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773325318.33765388,0.02503855,6067,0.00035417,0.01592049,0,0.00000000,16477,16524,97,0.00081848,0.00296271,0.00338334,0.00000410,0.00128417,0.01929558
1773325318.43775082,0.01661887,6051,0.00043940,0.01039678,0,0.00000000,16524,16557,89,0.00093698,0.00253528,0.00183561,0.00000363,0.00063027,0.01311224
1773325318.53776288,0.01931309,6049,0.00108766,0.01106102,0,0.00000000,16557,16511,92,0.00079597,0.00321830,0.00176317,0.00000072,0.00043844,0.01461877
1773325318.63775778,0.01818071,6058,0.00106792,0.01056919,0,0.00000000,16511,16487,84,0.00160209,0.00264322,0.00165285,0.00000074,0.00038282,0.01339267
1773325318.73777890,0.01881423,6019,0.00131965,0.01023281,0,0.00000000,16487,16497,102,0.00265472,0.00374476,0.00113984,0.00000330,0.00037854,0.01442597
1773325318.84092975,0.02384713,6042,0.00061988,0.01567744,0,0.00000000,16497,16493,124,0.00256389,0.00374116,0.00116604,0.00000042,0.00033493,0.01985110
1773325318.93780899,0.02479476,6077,0.00065138,0.01764176,0,0.00000000,16493,16560,148,0.00276281,0.00400423,0.00112824,0.00000274,0.00034473,0.02208347
1773325319.03781486,0.02493015,6016,0.00119232,0.01713648,0,0.00000000,16560,16444,193,0.00123881,0.00284125,0.00179604,0.00000467,0.00085820,0.02037410
1773325319.13780069,0.01436151,6056,0.00105603,0.00957100,0,0.00000000,16444,16512,227,0.00088207,0.00145878,0.00125337,0.00000103,0.00035762,0.01115970
1773325319.23777723,0.01763869,6101,0.00131367,0.01082045,0,0.00000000,16512,16554,258,0.00158070,0.00256651,0.00162392,0.00000294,0.00052988,0.01357676
1773325319.33786249,0.01702502,6106,0.00100275,0.01060300,0,0.00000000,16554,16613,258,0.00086525,0.00244078,0.00160003,0.00000057,0.00038129,0.01332059
1773325319.43778658,0.01552184,6059,0.00109389,0.01015946,0,0.00000000,16613,16613,202,0.00094216,0.00178654,0.00134172,0.00000052,0.00036047,0.01208687
1773325319.53764462,0.01964159,6107,0.00149371,0.01141728,0,0.00000000,16613,16677,167,0.00182549,0.00304835,0.00120655,0.00000058,0.00048584,0.01507004
1773325319.63770652,0.02191414,6060,0.00068111,0.01405049,0,0.00000000,16677,16761,178,0.00190316,0.00348155,0.00204615,0.00000240,0.00079212,0.01776832
1773325319.73779011,0.02383686,6031,0.00104390,0.01605272,0,0.00000000,16761,16651,149,0.00127179,0.00396993,0.00121248,0.00000066,0.00034951,0.02068144
1773325319.83762026,0.01758545,6112,0.00057766,0.00984504,0,0.00000000,16651,16683,140,0.00092848,0.00272016,0.00287012,0.00000431,0.00073670,0.01274834
1773325319.93770623,0.01647435,6065,0.00085035,0.01009455,0,0.00000000,16683,16738,148,0.00141819,0.00259793,0.00185207,0.00000054,0.00036639,0.01286024
1773325320.03774905,0.01885497,6045,0.00087173,0.00993689,0,0.00000000,16738,16821,190,0.00166957,0.00331153,0.00296500,0.00000517,0.00054819,0.01349113
1773325320.13768053,0.01617563,6080,0.00078805,0.00911533,0,0.00000000,16821,16846,196,0.00095161,0.00233921,0.00284470,0.00000069,0.00036041,0.01161994
1773325320.23761535,0.01684234,6091,0.00099652,0.01054227,0,0.00000000,16846,16927,217,0.00165105,0.00291188,0.00122543,0.00000060,0.00034999,0.01367700
1773325320.33767414,0.02825186,6119,0.00079682,0.01906349,0,0.00000000,16927,16946,170,0.00149217,0.00418289,0.00190489,0.00000083,0.00091364,0.02388569
1773325320.43775415,0.02226278,6070,0.00136173,0.01448739,0,0.00000000,16946,17016,158,0.00211050,0.00314958,0.00123148,0.00000060,0.00037178,0.01798928
