time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773322282.86505032,0.02527698,6240,0.00186198,0.01384110,0,0.00000000,10611,10675,159,0.00193646,0.00424939,0.00287563,0.00000136,0.00081358,0.01834862
1773322282.96483612,0.02613099,6270,0.00129966,0.01593092,0,0.00000000,10675,10705,145,0.00365988,0.00429491,0.00260172,0.00000129,0.00086626,0.02051137
1773322283.06466913,0.02327350,6253,0.00121264,0.01361948,0,0.00000000,10705,10742,145,0.00165308,0.00400976,0.00265188,0.00000112,0.00072294,0.01788830
1773322283.16448402,0.02688742,6275,0.00098772,0.01600954,0,0.00000000,10742,10819,130,0.00173218,0.00470536,0.00321335,0.00000103,0.00079931,0.02109513
1773322283.26455855,0.02671762,6326,0.00109355,0.01586433,0,0.00000000,10819,10853,129,0.00090534,0.00424872,0.00323682,0.00000255,0.00115079,0.02039778
1773322283.36563969,0.02479969,6263,0.00110760,0.01421621,0,0.00000000,10853,10913,153,0.00210661,0.00333784,0.00422446,0.00000142,0.00087322,0.01776174
1773322283.46556687,0.02523004,6206,0.00122823,0.01493750,0,0.00000000,10913,10914,136,0.00224733,0.00407131,0.00303054,0.00000195,0.00084867,0.01928037
1773322283.56383967,0.02242846,6283,0.00129721,0.01267750,0,0.00000000,10914,10968,176,0.00169918,0.00363291,0.00299366,0.00000217,0.00080223,0.01653387
1773322283.66456389,0.02317343,6298,0.00177991,0.01281487,0,0.00000000,10968,11002,122,0.00181574,0.00391925,0.00244399,0.00000130,0.00077676,0.01699433
1773322283.76505065,0.02674029,6278,0.00118578,0.01414785,0,0.00000000,11002,10981,123,0.00200088,0.00393469,0.00552018,0.00000115,0.00083699,0.01833777
1773322283.86502647,0.02370786,6255,0.00104113,0.01391513,0,0.00000000,10981,11016,120,0.00197662,0.00378973,0.00293943,0.00000119,0.00083024,0.01806080
1773322283.96479607,0.02364142,6260,0.00100135,0.01451329,0,0.00000000,11016,10988,113,0.00199471,0.00346395,0.00281823,0.00000109,0.00081106,0.01828305
1773322284.06461930,0.02793818,6242,0.00117394,0.01604080,0,0.00000000,10988,10991,129,0.00305349,0.00427993,0.00421148,0.00000183,0.00107603,0.02061244
1773322284.16445732,0.02668653,6282,0.00123755,0.01546554,0,0.00000000,10991,10995,130,0.00201638,0.00440500,0.00302789,0.00000364,0.00137305,0.02015361
1773322284.26447749,0.02596432,6302,0.00131445,0.01482209,0,0.00000000,10995,11026,138,0.00173462,0.00354501,0.00433904,0.00000352,0.00086539,0.01864174
1773322284.36481452,0.02885870,6287,0.00131768,0.01514501,0,0.00000000,11026,11054,130,0.00321019,0.00422916,0.00588089,0.00000124,0.00097074,0.01968110
1773322284.46575165,0.02056484,6272,0.00144217,0.01173814,0,0.00000000,11054,10991,111,0.00208480,0.00283459,0.00277989,0.00000420,0.00081123,0.01475097
1773322284.56547642,0.02283875,6245,0.00164436,0.01280721,0,0.00000000,10991,11017,118,0.00199773,0.00338660,0.00242248,0.00000134,0.00095091,0.01655029
1773322284.66443539,0.02643602,6304,0.00096708,0.01577825,0,0.00000000,11017,11077,115,0.00198689,0.00448386,0.00306095,0.00000132,0.00082656,0.02076124
1773322284.76540947,0.02499684,6264,0.00094579,0.01489075,0,0.00000000,11077,11126,120,0.00167050,0.00449652,0.00257198,0.00000416,0.00087403,0.01973373
1773322284.86510110,0.02874999,6297,0.00108037,0.01837602,0,0.00000000,11126,11116,116,0.00238322,0.00421224,0.00298806,0.00000255,0.00096416,0.02285023
1773322284.96510839,0.02531161,6220,0.00092681,0.01472456,0,0.00000000,11116,11137,92,0.00418278,0.00427048,0.00318897,0.00000336,0.00103647,0.01925962
1773322285.06474161,0.02283368,6279,0.00122711,0.01356921,0,0.00000000,11137,11162,131,0.00271746,0.00320986,0.00292880,0.00000140,0.00085394,0.01704293
1773322285.16478610,0.02573542,6281,0.00100123,0.01516442,0,0.00000000,11162,11207,123,0.00163307,0.00439878,0.00318502,0.00000155,0.00086222,0.01984249
1773322285.26455426,0.02214411,6240,0.00113814,0.01281470,0,0.00000000,11207,11272,130,0.00245036,0.00376701,0.00261132,0.00000214,0.00076367,0.01683883
1773322285.36445141,0.02479050,6272,0.00110056,0.01382711,0,0.00000000,11272,11322,113,0.00177706,0.00460623,0.00251631,0.00000306,0.00089144,0.01880508
1773322285.46448684,0.02451862,6296,0.00123756,0.01465215,0,0.00000000,11322,11282,118,0.00195754,0.00399016,0.00278492,0.00000345,0.00072651,0.01905082
1773322285.56505156,0.02630757,6290,0.00096085,0.01472352,0,0.00000000,11282,11264,77,0.00216730,0.00498053,0.00329139,0.00000106,0.00101815,0.02006424
