time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773320507.79189062,0.03076133,6182,0.00109832,0.01927021,0,0.00000000,11483,11553,132,0.00170576,0.00516003,0.00298278,0.00000153,0.00087889,0.02481269
1773320507.89195204,0.02729409,6196,0.00118895,0.01672539,0,0.00000000,11553,11636,176,0.00321115,0.00456721,0.00264475,0.00000116,0.00071819,0.02158282
1773320507.99196196,0.03158884,6142,0.00109733,0.01975820,0,0.00000000,11636,11665,138,0.00439587,0.00550700,0.00299935,0.00000191,0.00082924,0.02569856
1773320508.09183288,0.02923153,6175,0.00123234,0.01885836,0,0.00000000,11665,11709,137,0.00347611,0.00457174,0.00256425,0.00000172,0.00077581,0.02370225
1773320508.19188118,0.02741382,6171,0.00090671,0.01716348,0,0.00000000,11709,11708,119,0.00169406,0.00367960,0.00350999,0.00000269,0.00095099,0.02111412
1773320508.29187775,0.02681820,6168,0.00104572,0.01582119,0,0.00000000,11708,11750,129,0.00239216,0.00345723,0.00468705,0.00000154,0.00070322,0.01953580
1773320508.39179993,0.02702389,6250,0.00119885,0.01654671,0,0.00000000,11750,11783,136,0.00169934,0.00423474,0.00313636,0.00000168,0.00072161,0.02104498
1773320508.49201965,0.02740758,6198,0.00166818,0.01645819,0,0.00000000,11783,11801,113,0.00220674,0.00471770,0.00242214,0.00000158,0.00069670,0.02150457
1773320508.59181404,0.02748770,6194,0.00207583,0.01642626,0,0.00000000,11801,11774,139,0.00187914,0.00453253,0.00241616,0.00000121,0.00070176,0.02126666
1773320508.69182014,0.03330909,6212,0.00134464,0.02146257,0,0.00000000,11774,11785,148,0.00167492,0.00520208,0.00294537,0.00000161,0.00092368,0.02705415
1773320508.79187322,0.02918897,6182,0.00119595,0.01774286,0,0.00000000,11785,11813,142,0.00298043,0.00548359,0.00259882,0.00000176,0.00074909,0.02363068
1773320508.89193439,0.02971654,6220,0.00109988,0.01875838,0,0.00000000,11813,11804,111,0.00185937,0.00480822,0.00291932,0.00000221,0.00078160,0.02388844
1773320508.99204087,0.02892476,6173,0.00089783,0.01845314,0,0.00000000,11804,11882,126,0.00182281,0.00455043,0.00267764,0.00000324,0.00103508,0.02331176
1773320509.09251761,0.02859687,6162,0.00140860,0.01739626,0,0.00000000,11882,11855,111,0.00173288,0.00409600,0.00334679,0.00000246,0.00092507,0.02179603
1773320509.19185734,0.02948652,6205,0.00134191,0.01649402,0,0.00000000,11855,11897,109,0.00180553,0.00435217,0.00480396,0.00000533,0.00098336,0.02114792
