time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773325312.03798461,0.02291871,5950,0.00111413,0.01433989,0,0.00000000,15577,15604,171,0.00197696,0.00384276,0.00187485,0.00000064,0.00053237,0.01845817
1773325312.13795900,0.03304559,5966,0.00116141,0.02012134,0,0.00000000,15604,15682,146,0.00168367,0.00539124,0.00415552,0.00000113,0.00073200,0.02589875
1773325312.23798394,0.02507791,5928,0.00102033,0.01586029,0,0.00000000,15682,15651,153,0.00168046,0.00334895,0.00295794,0.00000118,0.00077540,0.01946528
1773325312.33788037,0.02109767,5955,0.00096690,0.01337644,0,0.00000000,15651,15680,156,0.00169979,0.00369217,0.00149448,0.00000056,0.00041727,0.01734491
1773325312.43782711,0.03288628,5943,0.00100578,0.02000409,0,0.00000000,15680,15714,140,0.00135280,0.00494378,0.00462916,0.00000397,0.00088197,0.02531025
1773325312.53791785,0.03273019,5955,0.00133048,0.02063623,0,0.00000000,15714,15757,138,0.00254764,0.00528785,0.00303878,0.00000139,0.00087677,0.02628501
1773325312.63783765,0.02815208,5995,0.00136288,0.01746079,0,0.00000000,15757,15858,162,0.00340507,0.00489407,0.00235029,0.00000120,0.00067170,0.02268819
1773325312.73791528,0.03028975,5962,0.00125005,0.01867725,0,0.00000000,15858,15891,163,0.00105995,0.00482740,0.00344304,0.00000093,0.00072669,0.02386608
1773325312.83797336,0.03180128,5940,0.00126613,0.01845814,0,0.00000000,15891,15878,148,0.00225882,0.00541686,0.00437017,0.00000098,0.00078040,0.02432754
1773325312.93789458,0.03055696,5957,0.00170805,0.01806233,0,0.00000000,15878,15924,169,0.00188203,0.00607362,0.00255865,0.00000103,0.00065433,0.02454632
1773325313.03794026,0.03179574,5945,0.00119373,0.02171634,0,0.00000000,15924,15964,155,0.00184081,0.00460742,0.00233589,0.00000089,0.00068589,0.02661661
1773325313.13778329,0.02897832,6006,0.00125595,0.01865408,0,0.00000000,15964,15954,149,0.00219739,0.00456273,0.00244299,0.00000194,0.00073859,0.02353696
1773325313.23821020,0.05238398,5867,0.00113828,0.04113104,0,0.00000000,15954,15980,132,0.00319357,0.00524856,0.00249949,0.00000222,0.00080383,0.04693022
1773325313.33738184,0.02210894,6060,0.00105431,0.01413835,0,0.00000000,15980,15981,135,0.00165656,0.00312378,0.00223650,0.00000084,0.00055730,0.01749703
1773325313.43776417,0.03083016,5941,0.00144988,0.01997102,0,0.00000000,15981,15974,152,0.00167167,0.00503222,0.00218795,0.00000111,0.00062041,0.02539913
1773325313.53782725,0.03028976,5992,0.00238267,0.01841080,0,0.00000000,15974,15869,154,0.00171064,0.00482221,0.00259438,0.00000102,0.00066036,0.02356117
1773325313.63792229,0.02915270,5966,0.00129530,0.01863931,0,0.00000000,15869,15958,174,0.00194106,0.00487404,0.00233696,0.00000073,0.00068358,0.02386991
1773325313.73786211,0.02958728,5948,0.00111675,0.01883097,0,0.00000000,15958,15987,144,0.00190673,0.00527046,0.00235276,0.00000094,0.00066003,0.02444263
1773325313.83782268,0.02704325,5968,0.00122132,0.01761647,0,0.00000000,15987,16015,152,0.00188085,0.00383808,0.00244188,0.00000092,0.00064843,0.02171761
1773325313.93782258,0.02360742,6026,0.00071979,0.01513304,0,0.00000000,16015,16051,120,0.00168556,0.00355326,0.00236343,0.00000096,0.00069882,0.01892034
1773325314.03786850,0.01926403,6006,0.00080295,0.01214420,0,0.00000000,16051,16028,141,0.00171436,0.00322912,0.00177379,0.00000066,0.00040881,0.01558599
1773325314.13788843,0.03525194,5996,0.00152451,0.02191662,0,0.00000000,16028,16072,157,0.00192702,0.00570054,0.00357193,0.00000126,0.00097655,0.02799759
1773325314.23782849,0.03251074,6002,0.00127405,0.01995851,0,0.00000000,16072,16129,129,0.00222697,0.00533288,0.00334951,0.00000111,0.00084404,0.02568992
1773325314.33789802,0.03098483,6005,0.00139554,0.01956726,0,0.00000000,16129,16102,124,0.00228324,0.00524071,0.00257997,0.00000101,0.00073167,0.02518854
1773325314.43798470,0.03112208,5956,0.00086423,0.01883045,0,0.00000000,16102,16157,121,0.00092482,0.00486143,0.00440204,0.00000096,0.00076367,0.02403940
1773325314.53772259,0.02910022,6012,0.00094525,0.01862797,0,0.00000000,16157,16191,122,0.00201656,0.00514561,0.00231632,0.00000100,0.00069220,0.02418218
1773325314.63773966,0.03799382,5990,0.00112875,0.02295632,0,0.00000000,16191,16193,121,0.00189687,0.00574854,0.00553406,0.00000117,0.00113882,0.02905092
1773325314.73778820,0.03116920,6000,0.00096597,0.02003889,0,0.00000000,16193,16181,109,0.00205090,0.00550264,0.00253694,0.00000137,0.00069978,0.02592874
1773325314.83785439,0.02884364,5995,0.00110869,0.01839326,0,0.00000000,16181,16167,133,0.00320241,0.00451187,0.00271872,0.00000168,0.00076574,0.02320534
